,Air Fry,Convection,Griddle,Self Clean,Smart enabled,Steam Clean,WiFi
22670,1,1,1,0,0,0,0
22671,1,1,1,1,1,1,1
22672,0,1,1,1,0,0,1
22673,1,0,0,0,1,0,0
22674,1,0,1,0,0,1,1
22675,0,1,0,1,0,1,0
22676,1,0,1,1,0,0,1
22677,0,1,1,0,1,1,1
22678,1,0,1,1,0,0,0
22679,0,0,1,1,1,1,1
22680,0,0,0,1,1,1,1
22681,1,1,1,1,1,0,0
22682,1,0,0,1,0,1,1
22683,1,1,1,1,1,1,1
22684,0,0,0,1,0,0,1
22685,0,0,0,1,0,1,0
22686,0,1,1,1,0,0,0
22687,1,0,1,0,1,0,0
22688,0,0,0,1,1,0,1
22689,0,0,1,1,1,0,0
22690,0,0,0,0,0,0,1
22691,1,1,1,1,1,1,1
22692,1,1,0,1,0,1,0
22693,0,0,1,0,0,1,1
22694,1,1,1,1,0,0,0
22695,0,1,1,0,0,0,0
22696,0,1,1,1,1,1,0
22697,0,1,1,1,0,1,1
22698,1,1,0,0,1,0,1
22699,1,1,1,1,1,1,0
22700,1,1,1,0,0,0,1
22701,0,0,0,1,0,0,0
22702,0,0,0,0,0,1,1
22703,1,1,1,1,1,1,1
22704,1,1,0,0,0,1,0
22705,1,1,1,1,0,0,1
22706,1,1,0,1,0,1,1
22707,1,0,0,1,0,0,0
22708,1,1,0,1,0,0,1
22709,1,1,0,1,1,1,1
22710,0,0,0,1,1,0,1
22711,0,1,0,1,0,0,1
22712,0,0,1,1,0,0,0
22713,0,1,1,0,1,1,0
22714,1,0,0,0,0,0,1
22715,0,1,0,0,0,0,0
22716,0,0,1,0,0,1,1
22717,1,1,1,0,0,1,1
22718,0,0,1,0,0,0,1
22719,1,0,0,1,0,1,0
22720,1,1,1,1,1,1,1
22721,1,1,0,1,1,0,0
22722,0,1,0,0,1,0,0
22723,0,1,1,1,0,0,0
22724,0,0,0,1,1,0,1
22725,0,0,1,1,0,1,1
22726,0,1,0,1,1,0,1
22727,0,0,0,1,0,0,0
22728,1,0,1,1,1,1,1
22729,1,1,1,1,1,0,0
22730,1,1,0,0,1,1,1
22731,0,0,0,1,0,1,0
22732,0,0,0,0,0,0,1
22733,1,1,1,1,1,1,1
22734,1,0,0,0,0,1,0
22735,1,0,1,1,0,1,0
22736,0,0,1,0,1,0,0
22737,1,1,1,1,1,1,1
22738,1,1,0,0,0,0,1
22739,0,1,1,0,1,0,1
22740,0,0,1,0,1,1,1
22741,0,1,1,0,1,0,0
22742,1,0,1,1,0,1,0
22743,0,1,1,0,1,0,0
22744,0,1,0,0,0,1,0
22745,0,0,1,0,1,0,0
22746,0,1,1,1,1,1,1
22747,0,1,0,1,1,1,0
22748,1,0,0,1,1,0,1
22749,0,0,0,1,0,0,1
22750,0,1,1,0,1,1,1
22751,1,0,1,1,1,0,0
22752,0,0,1,0,0,1,0
22753,1,1,0,0,1,1,0
22754,0,1,1,0,0,0,0
22755,1,0,1,1,0,0,0
22756,1,1,1,1,1,1,1
22757,0,0,1,0,0,1,1
22758,0,0,1,0,0,0,1
22759,0,1,1,1,0,0,1
22760,1,1,1,0,1,0,1
22761,1,1,0,0,0,0,0
22762,1,1,1,1,0,0,1
22763,1,1,1,1,1,1,1
22764,1,1,0,1,1,1,0
22765,1,1,0,1,0,0,1
22766,0,0,1,1,0,1,0
22767,1,1,1,1,0,1,0
22768,1,0,1,1,0,0,1
22769,1,0,0,0,0,1,0
22770,1,1,1,1,1,0,0
22771,1,0,0,0,0,0,0
22772,1,1,1,0,0,0,1
22773,1,0,1,0,0,1,1
22774,0,0,0,1,0,1,1
22775,0,0,0,1,1,0,0
22776,1,1,0,0,0,0,0
22777,1,0,1,0,0,0,0
22778,0,1,1,1,0,1,1
22779,1,0,1,0,1,1,0
22780,0,1,1,1,1,1,1
22781,0,0,1,1,1,1,1
22782,1,1,0,1,1,0,1
22783,0,0,1,0,1,0,0
22784,0,0,0,1,0,0,0
22785,0,0,0,0,1,1,0
22786,0,0,0,1,1,1,1
22787,1,0,0,1,0,1,1
22788,1,0,1,1,0,0,0
22789,0,1,0,0,0,1,0
22790,0,0,0,1,0,1,0
22791,1,0,1,0,0,0,0
22792,1,1,0,0,0,0,0
22793,1,0,1,1,1,0,0
22794,1,1,0,0,0,1,0
22795,0,1,0,0,0,0,1
22796,0,1,1,1,0,1,0
22797,1,1,0,0,0,0,1
22798,1,1,0,1,0,0,1
22799,0,0,0,0,1,1,0
22800,1,0,1,1,0,1,0
22801,0,0,0,0,1,1,0
22802,0,1,0,0,0,1,0
22803,0,0,1,1,1,0,0
22804,1,1,0,0,0,0,1
22805,0,1,0,0,1,1,1
22806,0,0,1,0,0,0,0
22807,0,0,1,0,1,0,1
22808,0,1,0,0,1,0,0
22809,0,1,0,1,1,1,1
22810,0,1,0,1,0,1,1
22811,1,1,1,1,1,1,1
22812,0,0,1,0,1,1,0
22813,1,1,1,1,0,0,1
22814,1,1,0,1,1,1,1
22815,0,1,1,0,1,1,0
22816,0,1,0,0,1,1,0
22817,1,0,0,0,1,0,0
22818,0,1,0,1,0,1,1
22819,1,0,1,0,0,0,0
22820,0,0,0,1,1,1,0
22821,0,0,0,0,1,0,0
22822,1,1,1,1,1,1,0
22823,1,0,0,0,0,1,0
22824,1,1,1,1,0,0,1
22825,0,0,1,0,1,0,0
22826,0,0,1,1,1,1,0
22827,1,1,1,1,1,1,1
22828,1,0,1,1,1,0,0
22829,1,0,0,0,1,0,0
22830,0,0,0,0,1,1,1
22831,1,1,0,1,1,0,1
22832,0,1,1,0,0,0,1
22833,1,0,1,0,1,0,1
22834,1,0,1,1,1,0,1
22835,0,0,1,0,1,0,1
22836,0,1,0,0,0,0,1
22837,1,1,0,0,0,1,1
22838,0,0,0,0,1,0,0
22839,1,0,0,0,0,0,1
22840,0,1,0,1,1,1,1
22841,1,1,0,0,1,0,0
22842,0,0,1,0,0,1,0
22843,1,0,0,0,0,1,0
22844,0,0,0,1,1,0,0
22845,0,0,1,1,0,1,1
22846,0,1,1,0,0,1,1
22847,0,0,0,0,0,1,1
22848,1,1,1,0,1,1,0
22849,1,1,1,1,1,1,1
22850,1,0,1,0,0,1,1
22851,0,1,0,1,0,1,0
22852,0,1,1,0,1,1,0
22853,1,1,1,1,1,1,0
22854,0,1,0,0,0,1,1
22855,0,1,0,1,1,1,0
22856,1,0,0,1,1,1,0
22857,0,1,0,1,0,0,1
22858,1,0,0,0,0,1,0
22859,1,0,0,1,0,0,1
22860,0,0,1,0,0,0,1
22861,1,0,1,1,1,0,1
22862,1,1,1,0,0,1,1
22863,0,0,0,0,1,0,1
22864,0,1,0,1,1,1,0
22865,0,0,0,0,1,0,0
22866,0,0,0,1,0,1,0
22867,1,1,1,0,0,0,0
22868,0,1,1,1,0,1,0
22869,0,1,0,1,1,1,1
22870,1,1,1,1,1,1,1
22871,0,1,1,1,1,1,1
22872,1,0,0,0,1,0,0
22873,1,0,1,0,0,0,0
22874,1,1,0,1,1,1,1
22875,0,1,0,1,0,1,1
22876,1,0,0,0,1,0,0
22877,1,1,1,1,1,1,1
22878,1,0,1,0,1,0,1
22879,1,1,1,0,0,0,0
22880,0,1,0,1,1,0,1
22881,0,1,0,0,0,0,0
22882,1,1,0,0,0,1,1
22883,1,1,1,1,1,1,1
22884,0,0,0,1,0,1,0
22885,1,0,0,1,0,1,0
22886,0,1,0,1,1,1,0
22887,0,0,0,0,1,1,0
22888,1,0,0,0,1,0,1
22889,1,0,0,1,0,0,0
22890,0,0,1,1,1,1,1
22891,0,1,0,0,1,1,1
22892,1,0,1,1,1,0,1
22893,0,1,0,1,0,0,0
22894,0,1,1,1,1,0,0
22895,1,1,1,1,1,1,1
22896,0,0,0,1,0,0,0
22897,0,0,0,0,0,0,1
22898,1,1,1,0,1,1,0
22899,0,0,0,1,1,1,0
22900,1,1,0,1,0,0,0
22901,0,0,1,0,0,1,1
22902,0,1,0,1,0,0,0
22903,0,1,1,1,1,1,0
22904,0,1,0,0,0,1,0
22905,1,0,0,0,0,0,0
22906,1,1,0,1,1,1,1
22907,1,0,1,0,1,0,0
22908,1,0,0,0,0,1,0
22909,0,0,0,1,1,0,1
22910,0,1,0,1,0,0,1
22911,0,1,1,0,1,0,0
22912,0,1,1,1,1,0,0
22913,1,1,0,1,1,0,1
22914,0,0,1,0,1,1,0
22915,0,0,1,0,0,1,1
22916,1,1,1,1,1,1,1
22917,1,1,1,0,0,0,1
22918,1,1,1,1,0,0,0
22919,1,0,1,0,0,0,1
22920,1,1,0,1,0,0,1
22921,0,1,1,0,0,1,1
22922,0,0,0,1,1,0,0
22923,0,1,0,1,1,0,0
22924,0,0,0,0,1,0,0
22925,0,0,1,1,0,1,0
22926,1,1,1,1,1,0,0
22927,1,0,0,0,0,0,1
22928,0,1,0,1,0,1,1
22929,0,0,1,1,1,0,0
22930,0,0,0,0,0,1,1
22931,1,0,1,0,0,0,1
22932,1,0,0,1,1,1,1
22933,0,1,1,1,1,1,1
22934,1,1,1,1,1,1,1
22935,1,1,1,1,1,1,1
22936,1,0,0,1,1,1,1
22937,0,0,0,0,0,1,1
22938,0,1,1,1,1,1,0
22939,1,1,1,1,1,1,1
22940,0,1,0,1,0,1,0
22941,1,1,1,1,1,1,0
22942,0,0,0,1,1,0,1
22943,1,0,0,1,1,1,0
22944,1,1,1,1,1,1,1
22945,0,0,0,0,0,1,0
22946,1,1,1,1,0,0,0
22947,0,0,1,1,1,0,1
22948,1,0,0,0,0,1,0
22949,0,0,1,1,0,0,0
22950,0,0,1,0,0,1,0
22951,1,0,0,0,1,0,1
22952,1,1,1,1,1,1,1
22953,1,1,1,0,0,1,0
22954,1,0,1,1,0,1,1
22955,0,1,0,0,1,1,0
22956,0,1,1,0,1,1,1
22957,1,0,0,0,0,0,1
22958,0,1,0,1,1,0,0
22959,1,0,1,1,1,0,1
22960,1,1,1,0,0,0,0
22961,0,0,1,1,0,1,1
22962,0,1,1,1,1,1,1
22963,1,0,0,0,1,0,0
22964,0,1,1,0,0,1,0
22965,1,0,1,0,0,1,1
22966,1,0,1,0,0,1,1
22967,1,1,1,0,0,0,1
22968,0,0,0,0,1,0,1
22969,1,0,1,1,1,1,0
22970,0,1,0,0,0,1,1
22971,1,1,0,0,0,0,1
22972,0,1,0,0,1,0,1
22973,1,0,1,1,1,1,1
22974,0,0,0,0,1,0,0
22975,1,1,0,1,0,1,1
22976,1,0,1,1,1,0,1
22977,0,0,1,0,0,0,1
22978,0,1,1,0,0,0,1
22979,1,0,1,1,0,1,0
22980,0,0,1,1,0,0,1
22981,1,0,0,0,1,1,1
22982,1,1,1,1,1,1,0
22983,1,0,1,0,1,0,0
22984,0,0,0,0,0,1,1
22985,1,1,1,0,1,1,1
22986,1,1,0,0,1,1,1
22987,0,0,0,1,1,0,1
22988,0,1,1,0,1,1,0
22989,1,1,0,1,1,0,0
22990,0,1,0,0,1,1,0
22991,1,1,1,0,0,0,1
22992,0,0,1,0,0,1,0
22993,0,0,0,0,1,0,1
22994,1,0,1,0,1,0,0
22995,1,0,1,1,1,0,1
22996,1,1,0,1,0,0,1
22997,1,1,0,1,1,0,0
22998,1,1,0,0,1,0,0
22999,1,1,0,0,0,0,0
23000,1,1,0,1,1,1,0
23001,1,0,1,0,1,0,0
23002,1,1,0,0,0,0,0
23003,0,0,1,0,1,0,0
23004,0,1,1,1,0,1,1
23005,1,1,0,0,0,0,1
23006,1,1,1,1,1,1,1
23007,1,1,0,0,0,1,1
23008,1,1,1,1,1,1,1
23009,0,1,0,0,0,0,0
23010,1,1,1,0,0,0,0
23011,1,0,0,1,0,1,1
23012,1,1,0,1,1,0,1
23013,1,0,1,1,1,0,1
23014,1,1,1,1,1,1,1
23015,1,0,1,1,1,1,1
23016,1,0,0,1,0,0,0
23017,1,0,0,1,0,0,0
23018,0,1,0,0,0,1,0
23019,1,1,0,1,1,1,1
23020,1,1,1,1,1,1,0
23021,1,0,1,0,1,0,1
23022,0,0,1,0,1,0,0
23023,1,0,0,1,1,0,1
23024,1,0,0,0,0,0,1
23025,1,0,0,0,0,0,1
23026,1,0,0,0,0,1,0
23027,1,0,1,1,0,1,0
23028,1,1,1,0,0,0,1
23029,0,1,0,0,0,1,0
23030,0,0,1,1,0,1,1
23031,1,0,0,1,0,0,0
23032,1,1,1,1,0,0,0
23033,0,0,0,0,1,0,0
23034,0,0,1,1,0,1,1
23035,0,0,0,1,0,1,0
23036,0,0,0,1,0,0,1
23037,1,1,1,0,0,1,1
23038,0,0,0,1,0,0,0
23039,0,0,0,0,0,1,0
23040,0,1,0,1,1,1,1
23041,0,0,1,1,1,1,1
23042,1,0,1,0,0,0,0
23043,1,1,1,0,0,1,0
23044,0,1,0,0,1,0,0
23045,1,1,1,1,0,0,1
23046,1,1,1,0,0,1,0
23047,0,1,1,0,0,0,0
23048,1,1,0,0,1,1,0
23049,1,1,0,0,1,0,0
23050,1,1,1,1,1,1,1
23051,1,0,1,1,1,1,1
23052,1,1,0,0,0,0,0
23053,1,1,0,0,1,0,0
23054,1,0,1,1,1,0,1
23055,0,1,0,1,0,0,0
23056,0,0,1,1,0,1,1
23057,0,1,0,0,0,0,1
23058,0,0,1,0,0,1,1
23059,0,0,1,1,0,0,1
23060,0,0,0,0,1,0,0
23061,1,1,0,1,1,0,0
23062,0,1,1,0,1,0,1
23063,1,1,1,0,0,0,0
23064,0,0,0,1,0,0,1
23065,0,1,0,0,1,1,0
23066,0,1,0,0,0,0,1
23067,0,1,0,1,1,1,1
23068,0,0,0,1,0,1,0
23069,1,0,1,1,1,0,0
23070,0,0,1,0,0,1,0
23071,0,0,0,0,0,0,1
23072,1,1,1,0,0,1,0
23073,1,1,0,0,1,1,1
23074,0,0,0,0,0,1,1
23075,0,0,0,1,0,0,1
23076,0,0,1,1,0,0,0
23077,0,0,1,0,0,1,0
23078,0,0,0,1,1,0,1
23079,0,1,0,1,0,1,1
23080,1,1,0,0,0,1,0
23081,0,0,0,0,1,1,0
23082,0,0,1,0,0,1,0
23083,1,0,0,1,0,0,0
23084,1,1,1,1,1,0,1
23085,1,1,0,1,0,1,0
23086,0,0,0,0,1,1,1
23087,1,1,1,1,0,0,0
23088,0,0,1,1,0,1,1
23089,1,1,1,1,1,1,1
23090,1,1,0,0,1,0,0
23091,0,0,1,0,1,1,0
23092,1,1,1,0,0,0,1
23093,1,1,0,0,1,0,1
23094,1,1,1,1,1,1,1
23095,0,1,1,1,0,1,0
23096,1,1,1,1,1,1,0
23097,1,1,0,1,1,0,1
23098,1,1,0,0,0,1,0
23099,1,0,1,0,0,1,1
23100,1,1,0,1,0,1,1
23101,0,0,0,1,1,0,0
23102,0,1,0,0,1,0,1
23103,1,0,0,1,0,0,1
23104,1,1,0,1,1,1,1
23105,1,0,0,0,0,1,0
23106,1,0,1,1,0,1,0
23107,1,1,1,1,1,1,1
23108,1,1,1,1,1,1,1
23109,1,0,0,0,0,0,0
23110,0,0,0,0,1,1,1
23111,0,0,0,1,0,0,0
23112,0,0,0,1,1,0,0
23113,1,0,0,1,0,0,0
23114,0,0,1,0,1,0,0
23115,1,0,1,0,1,0,1
23116,0,0,0,0,1,1,0
23117,1,0,1,1,1,1,1
23118,1,1,1,0,1,0,0
23119,0,1,0,0,0,1,0
23120,0,0,0,1,1,1,1
23121,0,0,1,0,1,0,1
23122,0,0,1,0,1,0,1
23123,1,1,0,0,1,0,1
23124,0,0,1,0,1,0,1
23125,0,1,0,0,0,0,1
23126,1,0,0,1,1,0,0
23127,1,1,0,1,1,1,1
23128,0,1,0,1,0,0,0
23129,0,1,1,1,1,0,0
23130,0,1,0,0,1,0,0
23131,1,1,1,1,1,1,1
23132,0,1,0,0,0,1,0
23133,0,0,1,0,1,0,1
23134,0,1,0,0,0,0,1
23135,0,0,0,1,1,1,1
23136,1,1,1,1,1,1,1
23137,1,1,0,1,1,1,0
23138,0,1,0,1,0,1,1
23139,1,1,0,0,1,1,1
23140,1,0,1,0,1,0,1
23141,1,1,0,1,1,1,1
23142,1,0,1,0,0,0,0
23143,0,1,1,1,0,0,1
23144,1,1,0,1,0,0,1
23145,1,1,0,1,1,1,0
23146,1,1,1,0,0,1,1
23147,1,1,0,1,0,0,1
23148,1,0,0,1,0,0,0
23149,0,1,1,1,0,0,0
23150,0,1,0,0,0,1,1
23151,1,1,1,0,1,0,0
23152,0,0,1,0,1,1,1
23153,0,0,1,0,0,1,0
23154,0,0,0,0,0,1,1
23155,0,0,1,1,0,0,0
23156,1,1,0,0,1,0,0
23157,1,1,1,1,0,1,1
23158,1,0,1,1,0,1,1
23159,0,1,1,0,0,1,0
23160,1,0,1,0,1,1,0
23161,1,0,0,0,1,0,0
23162,1,1,0,1,0,1,0
23163,1,1,1,0,1,1,1
23164,1,1,0,0,0,0,1
23165,1,1,1,1,1,0,1
23166,1,1,0,0,0,0,1
23167,0,1,0,0,1,1,1
23168,1,0,1,1,1,0,0
23169,0,1,0,1,1,0,1
23170,1,1,1,1,1,1,1
23171,1,1,1,1,1,1,1
23172,1,0,0,1,0,1,0
23173,1,1,0,0,1,1,1
23174,1,1,0,1,0,0,1
23175,1,1,0,1,1,1,1
23176,1,1,0,1,1,1,1
23177,0,0,0,0,1,0,0
23178,1,0,1,1,0,0,0
23179,1,0,0,1,1,0,0
23180,0,1,1,1,1,0,0
23181,0,1,1,0,0,1,0
23182,1,0,0,0,0,1,1
23183,0,1,1,1,0,1,0
23184,1,1,1,1,1,0,1
23185,0,0,0,1,1,0,0
23186,0,0,0,1,0,0,0
23187,1,1,1,1,1,1,1
23188,1,1,1,1,1,1,1
23189,1,1,0,1,0,0,1
23190,0,1,0,1,0,0,1
23191,1,1,0,1,0,0,0
23192,0,0,1,1,0,1,0
23193,0,0,0,0,1,1,0
23194,1,1,1,0,0,0,1
23195,1,1,1,0,1,1,1
23196,1,0,1,0,1,0,0
23197,1,0,0,1,1,0,0
23198,0,0,0,0,1,1,1
23199,1,0,1,1,0,1,0
23200,1,0,0,0,1,1,1
23201,0,1,1,0,0,0,1
23202,0,0,0,1,0,1,0
23203,1,1,1,1,1,1,1
23204,0,0,0,1,0,0,0
23205,0,1,1,0,0,0,1
23206,0,0,0,0,0,1,0
23207,1,1,0,1,1,1,0
23208,0,0,0,1,1,0,0
23209,0,1,0,0,1,0,1
23210,0,0,1,1,1,0,0
23211,0,0,0,1,1,0,0
23212,1,0,1,1,0,0,0
23213,1,0,1,0,0,0,1
23214,1,1,0,1,1,1,1
23215,1,1,1,1,1,1,1
23216,1,0,1,0,0,0,0
23217,1,0,1,0,1,0,1
23218,1,0,1,0,1,1,0
23219,0,0,0,1,0,1,0
23220,1,0,0,0,1,0,0
23221,0,0,1,1,0,0,0
23222,1,1,1,1,1,1,0
23223,1,0,0,0,1,1,0
23224,0,0,0,1,1,1,0
23225,1,1,1,1,0,1,1
23226,1,1,1,1,1,0,1
23227,0,0,1,0,1,0,0
23228,0,0,0,1,0,0,1
23229,0,0,1,1,0,1,1
23230,1,0,0,1,1,0,1
23231,0,0,1,0,0,0,0
23232,0,0,1,1,1,0,1
23233,0,1,1,0,1,1,1
23234,1,1,1,1,1,1,1
23235,1,0,1,1,1,0,0
23236,1,1,0,1,1,1,1
23237,1,0,1,1,1,1,1
23238,1,1,0,1,1,0,0
23239,1,1,0,0,0,0,0
23240,1,1,0,1,1,1,0
23241,0,0,0,1,0,1,0
23242,1,1,0,0,1,1,1
23243,1,0,0,1,0,0,1
23244,1,0,0,1,0,0,1
23245,0,1,1,0,1,0,1
23246,1,0,0,0,0,1,1
23247,1,1,1,1,1,1,1
23248,1,1,0,0,0,1,1
23249,0,1,0,0,0,0,1
23250,0,1,1,0,1,1,0
23251,0,0,1,1,0,0,0
23252,0,1,0,0,0,0,0
23253,0,0,0,1,1,1,0
23254,0,1,1,1,1,1,1
23255,1,1,0,1,1,1,0
23256,1,1,1,1,1,1,1
23257,0,0,0,0,0,0,1
23258,0,0,0,0,1,1,0
23259,0,0,0,1,0,1,1
23260,1,0,1,1,0,0,0
23261,1,1,1,1,0,0,0
23262,1,0,1,0,0,0,1
23263,0,0,1,0,0,1,0
23264,1,0,0,0,1,0,0
23265,1,0,0,1,0,0,0
23266,0,0,1,1,0,0,0
23267,1,0,0,1,0,1,1
23268,1,0,0,1,1,1,0
23269,1,1,1,0,0,0,0
23270,1,0,0,0,1,0,0
23271,0,0,1,1,0,0,1
23272,1,1,1,1,1,1,1
23273,1,1,0,0,1,0,1
23274,0,1,1,0,0,1,1
23275,1,1,1,1,1,1,1
23276,1,1,1,1,0,1,0
23277,0,1,1,1,1,1,1
23278,0,1,0,0,1,1,1
23279,0,0,0,1,1,1,1
23280,0,0,0,1,1,0,0
23281,1,1,0,0,1,1,0
23282,0,1,0,0,1,0,1
23283,0,0,1,1,0,1,0
23284,1,0,0,0,1,1,0
23285,0,1,0,0,0,0,1
23286,0,0,1,0,1,0,0
23287,1,0,0,0,0,0,0
23288,0,1,1,0,1,0,1
23289,0,1,1,1,0,0,0
23290,1,0,0,0,1,0,0
23291,1,1,0,1,0,0,1
23292,1,0,1,1,1,1,1
23293,1,0,0,1,1,1,1
23294,0,1,1,1,1,1,1
23295,1,0,1,0,0,1,1
23296,0,1,1,0,1,1,1
23297,0,1,1,1,0,1,0
23298,1,0,0,1,1,0,1
23299,1,0,1,0,1,0,0
23300,0,1,0,1,1,1,0
23301,1,0,0,1,1,0,0
23302,0,1,0,1,1,1,0
23303,0,1,1,1,0,1,1
23304,0,1,0,0,0,0,1
23305,1,1,0,0,1,0,1
23306,0,0,0,1,1,0,1
23307,0,1,0,1,1,0,1
23308,1,0,0,1,0,1,1
23309,1,0,0,0,0,1,0
23310,1,1,1,0,1,0,0
23311,0,1,1,1,1,0,0
23312,1,1,0,1,0,0,1
23313,1,1,1,1,1,1,1
23314,1,1,0,0,1,1,0
23315,1,1,1,1,1,1,0
23316,0,0,0,1,0,0,0
23317,0,1,1,1,1,1,0
23318,1,1,1,1,0,1,1
23319,0,0,1,0,0,0,1
23320,1,0,1,1,0,1,0
23321,1,1,0,1,0,0,0
23322,1,0,1,1,1,1,1
23323,0,1,1,0,1,1,1
23324,0,0,0,0,0,1,1
23325,0,0,0,1,1,0,0
23326,1,1,1,1,1,1,1
23327,0,1,0,1,0,0,1
23328,1,0,0,0,1,0,0
23329,1,0,1,0,1,1,1
23330,1,0,0,0,1,0,0
23331,0,0,1,1,1,1,1
23332,1,1,0,1,0,0,1
23333,0,1,0,1,0,1,1
23334,0,1,1,0,0,0,0
23335,0,1,0,1,0,1,1
23336,1,0,0,1,1,1,0
23337,0,1,1,0,0,0,0
23338,1,1,0,1,0,0,1
23339,1,1,1,1,1,1,1
23340,1,0,1,1,0,0,0
23341,1,0,0,1,0,0,1
23342,1,1,0,1,1,1,0
23343,1,1,0,1,1,1,0
23344,0,0,1,0,1,0,0
23345,0,0,1,0,0,0,0
23346,0,1,1,0,0,0,0
23347,1,1,1,1,1,1,1
23348,0,0,0,0,0,1,0
23349,0,0,0,1,1,1,0
23350,1,1,1,1,0,0,1
23351,1,1,0,1,0,1,0
23352,0,1,0,0,0,0,0
23353,1,1,0,0,0,0,0
23354,1,0,1,0,1,0,1
23355,1,0,1,0,0,1,1
23356,0,1,0,1,0,0,0
23357,1,1,1,1,1,1,1
23358,1,0,1,1,0,1,1
23359,1,1,0,0,0,1,0
23360,0,0,0,0,1,1,0
23361,0,0,0,0,1,0,1
23362,0,1,0,1,1,0,0
23363,1,1,1,1,0,0,1
23364,1,1,0,0,0,1,1
23365,0,1,0,0,0,1,0
23366,1,1,0,0,0,1,1
23367,1,0,0,0,0,1,0
23368,1,1,0,1,0,1,1
23369,1,0,0,0,0,1,0
23370,0,1,1,0,1,0,0
23371,1,1,1,1,0,1,1
23372,0,1,0,0,0,1,1
23373,0,1,1,1,1,1,0
23374,1,0,1,0,0,0,0
23375,0,0,1,0,1,1,1
23376,0,1,1,0,0,1,1
23377,0,1,0,0,0,1,0
23378,1,0,1,0,0,1,0
23379,1,1,0,1,0,0,0
23380,0,0,1,0,1,1,0
23381,0,0,0,0,1,0,1
23382,0,0,0,1,1,0,0
23383,0,1,0,1,0,0,0
23384,1,0,0,1,1,0,0
23385,1,1,1,1,1,1,1
23386,1,0,1,0,0,0,0
23387,0,0,0,1,0,1,0
23388,1,0,0,0,1,1,1
23389,0,1,1,1,1,1,1
23390,1,1,0,1,1,0,0
23391,1,0,1,0,1,1,1
23392,0,0,0,0,0,0,1
23393,1,0,1,1,1,1,1
23394,1,0,0,1,0,1,1
23395,1,1,1,1,0,1,1
23396,0,0,0,0,0,1,1
23397,1,1,1,1,1,1,1
23398,1,0,0,1,1,1,0
23399,1,0,1,0,1,0,1
23400,1,1,1,1,1,1,1
23401,0,1,0,0,1,1,1
23402,0,1,0,0,0,1,0
23403,0,1,0,1,0,1,0
23404,1,0,0,1,1,0,1
23405,1,0,0,0,0,1,1
23406,0,0,1,0,1,1,0
23407,0,1,1,0,0,0,0
23408,0,0,1,0,1,1,0
23409,0,1,1,1,0,0,1
23410,0,0,0,1,0,1,0
23411,0,1,0,1,1,1,1
23412,0,0,0,0,1,0,1
23413,0,0,1,1,0,1,0
23414,0,0,0,1,0,0,0
23415,0,0,1,0,0,0,0
23416,1,0,0,0,0,1,0
23417,1,0,0,0,1,1,1
23418,0,0,1,1,0,0,0
23419,0,0,0,0,1,0,1
23420,0,0,1,0,1,1,1
23421,0,0,1,0,0,0,1
23422,1,1,1,0,0,1,1
23423,0,0,1,1,1,0,0
23424,1,1,0,0,1,0,1
23425,0,0,1,1,1,1,1
23426,0,1,1,0,0,0,0
23427,1,0,1,1,1,0,1
23428,1,1,0,1,1,0,1
23429,0,1,0,1,0,1,1
23430,1,1,1,1,1,1,1
23431,0,0,0,1,0,0,1
23432,1,0,0,0,0,0,0
23433,0,1,0,0,1,0,1
23434,1,1,1,1,1,1,1
23435,0,0,1,1,0,0,1
23436,1,0,0,1,0,0,0
23437,1,0,1,0,1,1,1
23438,1,0,1,1,1,0,0
23439,1,0,0,1,0,1,0
23440,0,1,0,1,0,1,1
23441,1,1,0,0,0,0,0
23442,1,1,1,1,1,1,1
23443,1,1,0,1,0,1,1
23444,1,0,0,0,1,1,1
23445,1,1,0,0,0,0,0
23446,1,0,1,0,0,0,0
23447,1,1,0,0,0,0,0
23448,1,0,0,0,0,1,1
23449,1,1,1,1,1,0,0
23450,1,0,0,0,1,0,0
23451,1,1,1,1,1,1,1
23452,1,0,1,1,0,1,0
23453,0,0,0,1,1,1,0
23454,0,1,0,0,1,0,0
23455,1,1,1,0,0,0,0
23456,1,1,1,0,0,1,0
23457,0,0,1,0,1,1,0
23458,1,0,0,1,0,0,0
23459,0,0,0,1,0,0,0
23460,0,1,1,1,1,1,0
23461,0,1,0,1,1,1,0
23462,0,0,1,1,1,1,0
23463,0,0,1,0,0,0,1
23464,1,1,0,1,0,0,1
23465,0,1,0,0,0,1,1
23466,1,1,1,0,0,0,1
23467,1,0,1,1,1,1,1
23468,1,0,1,0,1,1,1
23469,1,0,0,1,0,1,1
23470,1,1,1,1,1,1,1
23471,0,1,1,1,1,1,1
23472,1,1,0,0,0,0,0
23473,0,1,0,0,1,0,0
23474,1,0,0,1,1,0,0
23475,1,1,1,1,0,1,0
23476,0,1,0,0,1,0,0
23477,0,0,0,1,1,0,1
23478,0,1,1,0,0,1,0
23479,0,0,0,0,1,1,1
23480,0,1,1,1,1,0,0
23481,0,1,1,0,0,1,0
23482,1,1,1,0,0,0,1
23483,0,1,0,1,1,1,0
23484,0,0,0,0,1,1,1
23485,1,0,1,1,0,0,0
23486,0,0,0,0,0,0,1
23487,1,1,1,0,0,1,1
23488,1,1,0,1,1,0,0
23489,0,0,1,1,1,1,0
23490,1,1,0,1,1,0,1
